goodreads_id,title,publication_info,number_of_rattings,number_of_reviews,book_rate,number_of_5_stars_rating,number_of_4_stars_rating,number_of_3_stars_rating,number_of_2_stars_rating,number_of_1_stars_rating,author_name,author_no_of_books,author_followers,original_title,all_contributors,number_of_editions,currently_reading,to_read,first_published_date,publisher,no_of_papers,book_type,is_translated,translator,main_genre,sub_genre
59658776,حديقة الكلاب,2019-09-09,2650,292,3.52,368,1016,935,291,40,Sofi Oksanen,20,944,Koirapuisto,"Sofi Oksanen,صوفي أوكسانين,ريم داوود (Translator)",41,252,3401,2019-01-01, العربي للنشر والتوزيع,480.0,Paperback,True,ريم داوود,Novels,Novels
58930365,العلكة,2008-01-01,98,19,3.45,19,28,35,10,6,Mansour Bushnaf,1,0,العلكة,Mansour Bushnaf,7,4,165,2019-01-01, دار الفرجاني,152.0,Paperback,False,,Literature,Literature
11549467,عاشق  الصين,2008-01-01,333,69,3.19,37,100,114,53,29,Ian Buruma,72,204,The China Lover,"Ian Buruma,حليم نسيب نصر (Translator)",20,17,445,2019-01-01, دار الكتاب العربي,455.0,Paperback,True,حليم نسيب نصر,Literature,Literature
59658750,بقايا يوم صيفي,2019-03-01,994,145,3.81,260,400,239,77,18,Christine Dwyer Hickey,14,61,بقايا يوم صيفي,"Christine Dwyer Hickey,هند عادل (translator)",9,148,1417,2019-01-01, العربي للنشر والتوزيع,432.0,Paperback,False,,Fiction,Fiction
62324857,تيبحيرين: محنة الرهبان السبعة,2022-09-01,4,2,2.75,0,1,1,2,0,الحبيب السائح,12,34,تيبحيرين: محنة الرهبان السبعة,الحبيب السائح,1,1,13,2019-01-01, منشورات تكوين,248.0,Paperback,False,,Novels,Novels
43566744,ملائك نصيبين,2019-01-01,1845,251,3.61,572,531,372,184,186,أحمد خالد مصطفى,12,3367,ملائك نصيبين,أحمد خالد مصطفى,2,241,2530,2019-01-01, دار عصير الكتب للنشر والتوزيع,400.0,Paperback,False,,Novels,Novels
59649546,الثامن عشر من نوفمبر,2021-01-01,2,1,3.0,0,1,0,1,0,باولس بانكوفسكيس ترجمة: تسبيح عادل عبد السميع,1,0,الثامن عشر من نوفمبر,باولس بانكوفسكيس ترجمة: تسبيح عادل عبد السميع,1,0,5,2019-01-01, العربي للنشر والتوزيع,280.0,Paperback,True,باولس بانكوفسكيس,Novels,Novels
53343822,آلة الزمن,1895-05-07,485730,14436,3.9,142693,187156,124565,25134,6182,H.G. Wells,3925,9252,The Time Machine ,"H.G. Wells,هربرت جورج ويلز,السيد طه (Translator)",7136,16300,320000,2019-01-01, دار دوّن للنشر,239.0,Paperback,True,السيد طه,Literature,Literature
53397620,وعد الحب الثابت,1979-01-01,14419,459,4.18,6609,4639,2502,497,172,Janette Oke,185,2830,Love's Enduring Promise (Love Comes Softly #2),Janette Oke,32,282,4079,2019-01-01, ophir publication,273.0,Paperback,False,,Fiction,Fiction
35173519,خيبة,2017-05-04,19,5,3.84,6,7,3,3,0,بن مبارك إيناس,2,12,خيبة,بن مبارك إيناس,1,4,42,2019-01-01, الدار العربية للعلوم ناشرون,127.0,Paperback,False,,Novels,Novels
33832132,يكفي أننا معا,2017-01-01,186,53,2.69,15,29,63,42,37,عزت القمحاوي,16,524,يكفي أننا معا,عزت القمحاوي,2,12,397,2019-01-01, الدار المصرية اللبنانية ,216.0,Paperback,False,,Novels,Novels
23519580,المؤلف,2004-01-01,54,6,3.57,6,22,24,1,1,Andrew   Bennett,83,9,The Author (The New Critical Idiom),"Andrew   Bennett,سرى خريس (ترجمة)",10,3,69,2019-01-01, هيئة أبوظبي للثقافة والتراث، كلمة,272.0,Paperback,True,سرى خريس,Philosophy,Philosophy
59124488,تشيللو,2021-10-01,213,51,2.86,39,30,56,39,49,تركي آل الشيخ,1,0,تشيللو,"تركي آل الشيخ,عمر سامي (لوحات)",2,20,148,2019-01-01, منشورات ذات السلاسل - الكويت,391.0,Paperback,False,,Novels,Novels
13493003,الناقوس الزجاجي,1963-01-01,805154,40694,4.04,302011,298796,153005,38351,12991,Sylvia Plath,233,191,The Bell Jar,"Sylvia Plath,سيلفيا بلاث,توفيق سخان (Translator)",1132,31300,748000,2019-01-01, كلمة ,356.0,Paperback,True,توفيق سخان,Literature,Literature
22466317,وشم وحيد,2011-05-01,6,3,2.83,0,2,2,1,1,سعد القرش,13,13,وشم وحيد,سعد القرش,1,0,5,2019-01-01, الدار المصرية اللبنانية,182.0,Paperback,False,,Novels,Novels
16062313,نار لا تشتعل,2009-03-19,125,17,3.14,25,24,40,16,20,Ralf Rothmann,30,44,Feuer brennt nicht,"Ralf Rothmann,ياسمين خالد (ترجمة),رالف روتمان",9,5,145,2019-01-01, هيئة أبو ظبي للثقافة والتراث، كلمة,392.0,Paperback,True,ياسمين خالد,Novels,Novels
51045652,نثرت أوراقي البيضاء,2019-01-01,163,29,4.02,71,49,27,7,9,تميمة نبيل,16,465,نثرت أوراقي البيضاء,تميمة نبيل,1,41,707,2019-01-01,مؤسسة إبداع للنشر والتوزيع,456.0,Paperback,False,,Novels,Novels
45417651,السيد بالومار,1983-11-01,7430,595,3.9,2298,2787,1774,461,110,Italo Calvino (ياسين طه حافظ (ترجمة)),432,7163,السيد بالومار,Italo Calvino (ياسين طه حافظ (ترجمة)),1,0,0,2019-01-01, دار الشروق,239.0,Paperback,True,Italo Calvinoياسين طه حافظ ,Novels,Novels
62333415,الحفيدة الأميركية,2008-01-01,2054,393,3.63,395,770,680,159,50,Inaam Kachachi,10,462,الحفيدة الأميركية,Inaam Kachachi,1,0,0,2019-01-01, دار الشروق,239.0,Paperback,False,,Novels,Novels
108658416,الرجل الذي وجد نفسه,2016-01-01,0,0,0.0,0,0,0,0,0,Michel Hanna Haj / میشیل حنا الحاج,1,0,الرجل الذي وجد نفسه,Michel Hanna Haj / میشیل حنا الحاج,1,0,0,2016-01-01,"january 1, 2016",292.0,Paperback,False,,Nonfiction,Nonfiction
29871926,يوميات آدم وحواء,2010-01-01,8,2,3.38,2,2,2,1,1,نزار دندش,15,1,يوميات آدم وحواء,نزار دندش,3,2,16,2010-01-01,ektab,239.0,Paperback,False,,Novels,Novels
62369472,بلد الثلوج,1948-01-01,28082,2943,3.63,5735,10233,8683,2767,664,Yasunari Kawabata,239,3000,雪国 [Yukiguni],"Yasunari Kawabata,بسام حجار (Translator)",184,1622,44400,2019-01-01, منشورات تكوين - دار الرافدين,234.0,Paperback,True,بسام حجار,Literature,Literature
13636441,هذا كل ما تستحقه,1992-07-01,3377,474,3.69,695,1310,1059,256,57,Miyuki Miyabe,269,486,火車 [Kasha],"Miyuki Miyabe,ميوكي ميابي,كنانة خليل الخطيب (ترجمة)",33,105,7579,2019-01-01, مشروع كلمة ,458.0,Paperback,True,كنانة خليل الخطيب,Fiction,Fiction
62356887,أعراس الكرة الأرضية,2022-09-01,2,1,3.0,0,1,0,1,0,حسن مطلك,13,62,أعراس الكرة الأرضية,"حسن مطلك,محسن الرملي (Editor ),صفوق الدوغان (Editor)",1,1,13,2019-01-01, منشورات تكوين - دار الرافدين,440.0,Paperback,False,,Novels,Novels
38319559,ثانية وأحمد,2018-01-27,5,1,4.0,2,2,0,1,0,أحمد عبده,2,2,ثانية وأحمد,أحمد عبده,2,1,6,2019-01-01, دار حسناء للنشر والتوزيع,136.0,Paperback,False,,Fiction,Fiction
62333438,النبيذة,2017-01-01,1196,335,3.87,322,504,284,63,23,Inaam Kachachi,10,462,النبيذة,Inaam Kachachi,6,98,2742,2019-01-01, منشورات تكوين - دار الرافدين,376.0,Paperback,False,,Novels,Novels
6437638,طعم أسود... رائحة سوداء,2008-08-21,361,108,2.76,38,67,100,84,72,علي المقري,11,275,طعم أسود... رائحة سوداء,علي المقري,1,18,592,2019-01-01, دار الساقي,119.0,Paperback,False,,Novels,Novels
62688662,بيلي سامرز,2021-08-03,119297,12920,4.23,53697,45235,15755,3382,1228,Stephen King,2020,812,Billy Summers,"Stephen King,منتدى فايز علمي (ترجمة)",92,12500,144000,2019-01-01, الدار العربية للعلوم ناشرون,573.0,Paperback,True,منتدى فايز علمي,Fiction,Fiction
12957421,قناديل مطفأة,2011-01-01,10,4,3.6,3,3,2,1,1,لميس كاظم,1,0,قناديل مطفأة,لميس كاظم,1,1,25,2019-01-01, دار الكتاب العربي,480.0,Paperback,False,,Novels,Novels
33296525,أموات يرزقون,2016-01-01,158,34,3.28,24,45,52,25,12,بهاء حجازي,8,80,أموات يرزقون,بهاء حجازي,1,8,243,2019-01-01, دارك للنشر والتوزيع,198.0,Paperback,False,,Novels,Novels
49973037-1872,درُّ الصَّدَف في غرائب الصُّدَف (1872) الرواية المجهولة,1872-01-01,1,0,3.0,0,0,1,0,0,فرنسيس مراش,5,5,درُّ الصَّدَف في غرائب الصُّدَف,"فرنسيس مراش,شربل داغر (تحقيق)",1,1,4,2019-01-01, دار الفارابي,344.0,Paperback,False,,Literature,Literature
62335470,العاوون,2022-01-01,33,20,3.82,10,14,5,1,3,إسلام أبو شكير,9,66,العاوون,إسلام أبو شكير,1,1,135,2019-01-01, دار ممدوح عدوان للنشر والتوزيع,124.0,Paperback,False,,Novels,Novels
13514248,غيوم تائهة,1951-01-01,399,73,3.5,70,141,125,46,17,Fumiko Hayashi,144,43,浮雲 [Ukigumo],"Fumiko Hayashi,فوميكو هاياشي,هالة دروج (المترجمة)",11,35,1275,2019-01-01, هيئة أبوظبي للثقافة والتراث - كلمة,367.0,Hardcover,True,هالة دروجالم,Novels,Novels
13559829,عار في السلالة,1961-01-01,372,68,3.05,24,85,164,82,17,Tetsuo Miura,6,9,忍ぶ川,"Tetsuo Miura,فادي طفيلي (Translator)",6,10,598,2019-01-01, هيئة أبوظبي للثقافة والتراث - كلمة,322.0,Paperback,True,فادي طفيلي,Literature,Literature
15096939-ozill-al-layl,Ozill Al-Layl,2019-01-01,0,0,0.0,0,0,0,0,0,Zuhayr Abu Shayib,1,0,Ozill Al-Layl,Zuhayr Abu Shayib,1,0,0,2019-01-01,al-ahlaiyah lil-nashr wa-al-tawzai,144.0,Hardcover,False,,Novels,Novels
15703558,حلم العم,1859-01-01,3033,327,3.63,615,1059,1029,271,59,Fyodor Dostoevsky,2949,461,Дядюшкин сон,Fyodor Dostoevsky,195,177,2862,2019-01-01, الأهلية للنشر والتوزيع,275.0,Paperback,False,,Novels,Novels
46218032,نأسف للإزعاج,2018-01-17,7,2,4.29,3,3,1,0,0,مدحت عبد الرازق,7,14,نأسف للإزعاج,مدحت عبد الرازق,1,0,33,2019-01-01, دار السراج للنشر والتوزيع,185.0,Paperback,False,,Novels,Novels
29872034,إبليس في الجنة,2019-01-01,4,0,2.75,0,1,2,0,1,د. محمود عثمان,3,0,إبليس في الجنة,د. محمود عثمان,1,0,0,2019-01-01,ektab,239.0,Paperback,False,,Nonfiction,Nonfiction
63355038,البوابات الكونية,2022-09-01,2,2,4.0,0,2,0,0,0,ميره المنصوري,1,0,البوابات الكونية,ميره المنصوري,1,1,8,2019-01-01, التفرد لخدمات التصميم و النشر,303.0,Paperback,False,,Novels,Novels
60742092,قهوة سادة وشاي سكر زيادة,2021-01-01,1,0,2.0,0,0,0,1,0,إسماعيل منصور,3,4,قهوة سادة وشاي سكر زيادة,إسماعيل منصور,1,0,0,2021-01-01,"january 1, 2021",128.0,Paperback,False,,Poetry,Poetry
62669336,الخلل,2020-08-20,37967,4639,3.84,9942,15598,9384,2428,615,Hervé Le Tellier,48,354,L'Anomalie,"Hervé Le Tellier,محمد آيت حنا (Translator)",95,3804,37300,2019-01-01, دار الآداب للنشر والتوزيع - بيروت,408.0,Paperback,True,محمد آيت حنا,Fiction,Fiction
29871894,تقلبات رجل موسمي,2019-01-01,0,0,0.0,0,0,0,0,0,د. نديم نجدي,5,0,تقلبات رجل موسمي,د. نديم نجدي,1,0,0,2019-01-01,ektab,239.0,Paperback,False,,Novels,Novels
60224993,الحب والخوف,2022-01-01,138,58,4.43,82,38,15,2,1,علاء عبد الحميد,11,1024,الحب والخوف,علاء عبد الحميد,1,32,395,2019-01-01, دار دون,176.0,Paperback,False,,Novels,Novels
35652124,جوهرة التعكر,2015-01-01,10,3,3.3,1,2,6,1,0,همدان زيد دماج,2,1,جوهرة التَّعكر,همدان زيد دماج,2,1,9,2019-01-01, مؤسسة أروقة للدراسات والترجمة والنشر,291.0,Paperback,False,,Novels,Novels
63362433,عشق وراء الأسوار العالية,2022-08-30,1,0,3.0,0,0,1,0,0,زينب حفني,16,147,عشق وراء الأسوار العالية,زينب حفني,1,1,0,2019-01-01, دار الساقي,239.0,Paperback,False,,Novels,Novels
43849197,فرسان السلالم الحلزونية,1982-01-01,103,7,3.49,15,33,45,7,3,Einar Már Guðmundsson,48,60,Riddarar hringstigans,"Einar Már Guðmundsson,إينار مارغودموندسن,فاتن الجوني (Translator)",10,2,18,1982-01-01,"april 1, 2017",215.0,Paperback,True,فاتن الجوني,Novels,Novels
59557995,تحت البشر,2021-11-01,7,3,4.43,4,2,1,0,0,إيمان العليلي,3,32,تحت البشر,إيمان العليلي,1,0,5,2019-01-01, نون للنشر والتوزيع,500.0,Paperback,False,,Novels,Novels
56229378,مريم,2019-01-01,1,0,5.0,1,0,0,0,0,عاطف عطا الله,1,0,مريم,عاطف عطا الله,1,0,0,2019-01-01, دار نشر يوريكا ,120.0,Paperback,False,,Novels,Novels
60304436,صاحب القلب الكسير,1848-02-01,2759,375,3.53,443,967,1015,267,67,Fyodor Dostoevsky,2949,461,Слабое сердце,"Fyodor Dostoevsky,فيودور دوستويفسكي,عبد الرحمن عبد الرحمن الخميسي (Translator)",87,91,1595,2019-01-01, دون للنشر والتوزيع,126.0,Paperback,True,عبد الرحمن عبد الرحمن الخميسي,Literature,Literature
59068755-9,عالم 9,2021-01-01,7,1,3.86,3,0,4,0,0,محمد جبعيتي,5,22,عالم 9,محمد جبعيتي,1,0,13,2019-01-01, دار الآداب,207.0,Paperback,False,,Novels,Novels
17697932,أرض جديدة : الصحوة لهدف حياتك,2005-01-01,187881,8754,4.13,92044,51536,27890,9994,6417,Eckhart Tolle,255,8575,A New Earth: Awakening to Your Life's Purpose,"Eckhart Tolle,حسين،علي مصطفى (translator)",160,16200,173000,2019-01-01, دار علاء الدين,240.0,Paperback,False,,Philosophy,Philosophy
38340522,شيفرة دافنشي للناشئة,2003-03-18,2227016,52144,3.9,780691,764340,443878,153398,84709,Dan Brown,183,974,شيفرة دافنشي للناشئة,"Dan Brown,زينة إدريس (ترجمة)",570,15,1495,2019-01-01, الدار العربية للعلوم ناشرون,391.0,Paperback,True,زينة إدريس,Fiction,Fiction
60653810,اقرأ الناس كأنهم كتاب,2020-12-07,25,3,3.76,5,9,11,0,0,باتريك كينغ (ترجمة: نهى الشاذلي),1,0,Read People Like a Book,باتريك كينغ (ترجمة: نهى الشاذلي),1,16,102,2019-01-01, دار دَوِّن للنشر والتوزيع,191.0,Paperback,True,باتريك كينغ,Novels,Novels
45427498,السيرة الذاتية,1979-01-01,5,1,3.6,2,1,1,0,1,جورج ماي (تأليف),1,0,L'autobiographie,"جورج ماي (تأليف),محمد القاضي (تعريب),عبد الله صولة (تعريب)",2,3,36,2019-01-01, رؤية للنشر والتوزيع,345.0,Paperback,False,,Nonfiction,Nonfiction
34098568,لقاء إبليس,2017-01-01,64,14,3.72,20,17,19,5,3,Basma Elkholy,10,746,لقاء إبليس,Basma Elkholy,1,9,157,2019-01-01, الدار المصرية اللبنانية,239.0,Paperback,False,,Novels,Novels
38340583,شيفرة دافنشي للناشئة,2003-03-18,2227016,52144,3.9,780691,764340,443878,153398,84709,Dan Brown,183,974,شيفرة دافنشي للناشئة,"Dan Brown,زينة إدريس (ترجمة)",570,15,1495,2019-01-01, الدار العربية للعلوم ناشرون,239.0,Paperback,True,زينة إدريس,Fiction,Fiction
59054792,سر الزوج,2015-03-01,630499,39854,3.95,183460,274347,139156,26237,7299,Liane Moriarty,46,598,The Husband's Secret ,"Liane Moriarty,مروة الجزائري (ترجمة)",141,24500,238000,2019-01-01, دار الخيال,416.0,Paperback,True,مروة الجزائري,Fiction,Fiction
61404278,حكاية وراء كل مثل,2022-01-01,2,1,5.0,2,0,0,0,0,أحمد سامي,4,4,حكاية وراء كل مثل,أحمد سامي,2,2,15,2019-01-01, دار نون للنشر والتوزيع,276.0,Paperback,False,,Novels,Novels
35271475,اختراع العزلة : بورتريه لرجل غير مَرئي متبوعا بـكتاب الذاكرة,1982-01-01,13854,1628,3.77,3320,5344,4045,936,209,Paul Auster (مؤلف),266,104,The Invention of Solitude,"Paul Auster (مؤلف),سامر أبو هواش (Translator)",84,897,15800,2019-01-01, منشورات المتوسط,248.0,Paperback,True,سامر أبو هواش,Nonfiction,Nonfiction
35265919,حديث الوجوه المائلة,2017-04-01,4,2,3.0,1,1,0,1,1,هشام ناجح,1,0,حديث الوجوه المائلة,هشام ناجح,2,2,13,2019-01-01, منشورات المتوسط,200.0,Paperback,False,,Philosophy,Philosophy
42762841,حزن نمر الثلوج الهائل,2013-04-22,345,53,3.84,101,129,82,25,8,Joca Reiners Terron,28,40,A tristeza extraordinária do leopardo-das-neves,"Joca Reiners Terron,محسن الرملي (Translator),نهاد بيبرس (Translator)",8,11,640,2019-01-01, دار الخان للنشر والتوزيع,207.0,Paperback,True,محسن الرملي,Novels,Novels
60304442,حكاية فكاهية أليمة,2022-01-20,41,3,3.63,7,16,15,2,1,Fyodor Dostoevsky,2952,461,حكاية فكاهية أليمة,"Fyodor Dostoevsky,عبد الرحمن عبد الرحمن الخميسي (translator)",1,11,60,2019-01-01, دون للنشر والتوزيع,126.0,Paperback,False,,Fiction,Fiction
